order,station,post,lat,long,lat
1634,東成田,286-0104,成田市古込字込前１２４,140.387225,35.770091
1635,久住,286-0813,成田市飯岡,140.338929,35.832232
1636,下総松崎,286-0841,成田市大竹,140.27749,35.807806
1637,成田湯川,286-0846,千葉県成田市松崎1620-1,140.291596,35.799115
1638,佐原,287-0003,香取市佐原イ,140.494074,35.894522
1639,佐原,287-0003,香取市佐原イ,140.494074,35.894522
1640,香取,287-0011,香取市津宮,140.532367,35.897856
1641,香取,287-0011,香取市津宮,140.532367,35.897856
1642,十二橋,287-0011,香取市津宮字黒須,140.545707,35.916984
1643,大戸,287-0054,香取市大戸川,140.457828,35.890004
1644,笠上黒生,288-0004,銚子市笠上町６０１５,140.856893,35.728427
1645,西海鹿島,288-0005,銚子市海鹿島町５２１２,140.860207,35.725131
1646,君ヶ浜,288-0011,千葉県銚子市君ケ浜8987-4,140.860527,35.714093
1647,犬吠,288-0012,銚子市犬吠埼町９５９５-１,140.860935,35.706258
1648,外川,288-0014,銚子市外川町２-１０６３６,140.857322,35.699314
1649,海鹿島,288-0021,銚子市小畑新町８５０５-１,140.863096,35.722089
1650,観音,288-0031,銚子市前宿町３６-１,140.840112,35.728952
1651,銚子,288-0044,銚子市西芝町１丁目,140.827557,35.729449
1652,銚子,288-0044,銚子市西芝町１丁目,140.827557,35.729449
1653,銚子,288-0044,銚子市西芝町１丁目,140.827557,35.729449
1654,仲ノ町,288-0056,銚子市新生町２-２９７,140.833871,35.728813
1655,本銚子,288-0063,銚子市清水町２９１７,140.847844,35.731055
1656,松岸,288-0837,銚子市長塚町,140.795143,35.739386
1657,松岸,288-0837,銚子市長塚町,140.795143,35.739386
1658,猿田,288-0855,銚子市猿田町,140.7374,35.747383
1659,椎柴,288-0863,銚子市野尻町,140.758875,35.765204
1660,下総豊里,288-0873,銚子市笹本町,140.721011,35.792899
1661,滑河,289-0107,成田市猿山,140.347871,35.877079
1662,下総神崎,289-0202,香取郡神崎町郡,140.410657,35.8948
1663,水郷,289-0301,香取市一ノ分目,140.570181,35.885508
1664,小見川,289-0313,香取市小見川,140.604587,35.849971
1665,笹川,289-0601,香取郡東庄町笹川い,140.655716,35.839753
1666,下総橘,289-0612,香取郡東庄町石出,140.702273,35.818673
1667,榎戸,289-1106,八街市榎戸,140.288136,35.683967
1668,八街,289-1115,八街市八街ほ,140.317304,35.663228
1669,日向,289-1205,山武市椎崎,140.362447,35.628402
1670,成東,289-1345,山武市津辺,140.410109,35.608513
1671,成東,289-1345,山武市津辺,140.410109,35.608513
1672,松尾,289-1523,山武市松尾町五反田,140.457587,35.63604
1673,芝山千代田,289-1601,山武郡芝山町香山新田橋松１４８-１,140.399215,35.754248
1674,横芝,289-1732,山武郡横芝光町横芝,140.490736,35.661739
1675,八日市場,289-2144,匝瑳市八日市場イ,140.552419,35.699317
1676,飯倉,289-2147,匝瑳市飯倉,140.522328,35.685638
1677,干潟,289-2504,旭市ニ,140.603304,35.718308
1678,旭,289-2516,旭市ロ,140.655041,35.721831
1679,倉橋,289-2611,旭市倉橋,140.714018,35.737836
1680,飯岡,289-2613,旭市後草,140.683896,35.729339
1681,ちはら台,290-0000,市原市ちはら台７-８７,140.17029,35.534017
1682,上総村上,290-0031,市原市村上１３５８-２,140.100355,35.496171
1683,五井,290-0056,市原市五井,140.089522,35.512985
1684,五井,290-0056,市原市五井,140.089522,35.512985
1685,八幡宿,290-0062,市原市八幡,140.120072,35.536189
1686,上総山田,290-0204,市原市磯ケ谷２０７９-３,140.126128,35.454105
1687,海士有木,290-0207,市原市海士有木１８１３,140.124264,35.481729
1688,上総三又,290-0207,市原市海士有木２７６-１,140.12672,35.46592
1689,馬立,290-0221,市原市馬立７９０-２,140.114719,35.423795
1690,上総牛久,290-0225,市原市牛久８９７-２,140.142255,35.400213
1691,光風台,290-0242,市原市中高根８４６,140.114174,35.439662
1692,上総鶴舞,290-0516,市原市池和田８９８-２,140.165006,35.381346
1693,上総川間,290-0518,市原市下矢田５４７-４,140.150968,35.388047
1694,上総大久保,290-0532,市原市大久保９６-２,140.145924,35.283367
1695,養老渓谷,290-0535,市原市朝生原１７７,140.159382,35.266409
1696,里見,290-0541,市原市平野１７６-１,140.145505,35.336685
1697,飯給,290-0543,市原市飯給９４３-３,140.142358,35.320512
1698,月崎,290-0547,市原市月崎５３９,140.139394,35.302203
1699,上総久保,290-0552,市原市久保５７３-４,140.154438,35.367481
1700,高滝,290-0555,市原市高滝７３７-２,140.150246,35.353074
1701,東清川,292-0032,木更津市笹子,139.985847,35.390017
1702,上総清川,292-0036,木更津市菅生,139.965612,35.390981
1703,祇園,292-0052,木更津市祇園,139.948111,35.391528
1704,巌根,292-0061,木更津市岩根３丁目,139.933229,35.414285
1705,馬来田,292-0212,木更津市真里,140.058485,35.36681
1706,下郡,292-0401,君津市山本,140.055372,35.355018
1707,久留里,292-0421,君津市久留里市場,140.075613,35.295812
1708,小櫃,292-0451,君津市末吉,140.059794,35.328252
1709,俵田,292-0455,君津市俵田,140.061386,35.314495
1710,平山,292-0502,君津市平山,140.064682,35.274312
1711,上総松丘,292-0503,君津市広岡,140.064046,35.258226
1712,上総亀山,292-0531,君津市藤林,140.089479,35.233153
1713,木更津,292-0831,木更津市富士見１丁目,139.92611,35.381668
1714,木更津,292-0831,木更津市富士見１丁目,139.92611,35.381668
1715,青堀,293-0001,富津市大堀,139.858189,35.330304
1716,大貫,293-0036,富津市千種新田,139.855541,35.291661
1717,佐貫町,293-0057,富津市亀田,139.876106,35.260113
1718,九重,294-0011,館山市二子,139.911383,34.99752
1719,館山,294-0045,館山市北条,139.861888,34.9959
1720,那古船形,294-0056,館山市船形,139.851388,35.028987
1721,千歳,295-0003,南房総市千倉町白子,139.966378,34.991701
1722,千倉,295-0004,南房総市千倉町瀬戸,139.954738,34.976704
1723,太海,296-0000,鴨川市太海,140.096229,35.081435
1724,安房鴨川,296-0001,鴨川市横渚,140.103566,35.107465
1725,安房鴨川,296-0001,鴨川市横渚,140.103566,35.107465
1726,茂原,297-0022,茂原市町保,140.304121,35.426733
1727,新茂原,297-0073,茂原市長尾,140.29983,35.449477
1728,三門,298-0002,いすみ市日在,140.391567,35.282377
1729,大原,298-0004,いすみ市大原,140.390864,35.251097
1730,大原,298-0004,いすみ市大原,140.390864,35.251097
1731,西大原,298-0005,いすみ市新田,140.378029,35.260407
1732,浪花,298-0012,いすみ市小沢,140.379428,35.222674
1733,上総東,298-0022,いすみ市佐室,140.344974,35.263313
1734,新田野,298-0026,いすみ市新田野,140.328081,35.276408
1735,国吉,298-0123,いすみ市苅谷,140.314046,35.280497
1736,上総中川,298-0134,いすみ市行川,140.280636,35.282763
1737,城見ヶ丘,298-0204,千葉県夷隅郡大多喜町船子681-3,140.252693,35.291741
1738,大多喜,298-0216,夷隅郡大多喜町大多喜,140.243833,35.286466
1739,東総元,298-0225,夷隅郡大多喜町大戸,140.247381,35.259314
1740,小谷松,298-0228,夷隅郡大多喜町小谷松,140.251142,35.268938
1741,西畑,298-0246,夷隅郡大多喜町庄司,140.215176,35.25051
1742,久我原,298-0251,夷隅郡大多喜町久我原,140.247718,35.250265
1743,総元,298-0255,夷隅郡大多喜町黒原,140.240413,35.240588
1744,上総中野,298-0262,夷隅郡大多喜町堀切,140.199571,35.250051
1745,上総中野,298-0262,夷隅郡大多喜町堀切,140.199571,35.250051
1746,姉ケ崎,299-0111,千葉県市原市姉崎528-2,140.041749,35.4786
1747,横田,299-0236,袖ケ浦市横田,140.020138,35.386207
1748,東横田,299-0236,袖ケ浦市横田,140.035995,35.386185
1749,長浦,299-0243,袖ケ浦市蔵波,139.995478,35.450234
1750,袖ケ浦,299-0263,千葉県袖ケ浦市奈良輪1198,139.95788,35.431997
1751,君津,299-1144,君津市東坂田１丁目,139.895697,35.333619
1752,上総湊,299-1607,富津市湊,139.871016,35.221855
1753,竹岡,299-1622,富津市萩生,139.830159,35.197582
1754,浜金谷,299-1861,富津市金谷,139.822141,35.168215
1755,保田,299-1902,安房郡鋸南町保田,139.838114,35.14148
1756,安房勝山,299-2118,安房郡鋸南町竜島,139.83339,35.114022
1757,岩井,299-2226,南房総市市部,139.849839,35.093062
1758,富浦,299-2403,南房総市富浦町原岡,139.837811,35.04614
1759,和田浦,299-2703,南房総市和田町仁我浦,140.019569,35.041885
1760,南三原,299-2713,南房総市和田町松田,139.979204,35.021065
1761,江見,299-2841,鴨川市西江見,140.061026,35.062513
1762,永田,299-3233,千葉県大網白里市永田1835,140.311162,35.503129
1763,大網,299-3244,千葉県大網白里市南玉21-7,140.311111,35.522427
1764,大網,299-3244,千葉県大網白里市南玉21-7,140.311111,35.522427
1765,本納,299-4114,茂原市本納,140.30758,35.48227
1766,上総一ノ宮,299-4301,長生郡一宮町一宮,140.365138,35.373401
1767,東浪見,299-4303,長生郡一宮町東浪見,140.376706,35.34669
1768,八積,299-4336,長生郡長生村岩沼,140.345367,35.403971
1769,太東,299-4501,いすみ市岬町椎木,140.381184,35.319942
1770,長者町,299-4616,いすみ市岬町長者,140.385021,35.295839
1771,御宿,299-5106,夷隅郡御宿町須賀,140.35197,35.188028
1772,勝浦,299-5225,勝浦市墨名,140.312142,35.152722
1773,鵜原,299-5243,勝浦市鵜原,140.278446,35.140828
1774,上総興津,299-5245,勝浦市興津,140.250487,35.137146
1775,行川アイランド,299-5255,勝浦市浜行川,140.226962,35.11832
1776,安房小湊,299-5502,鴨川市内浦,140.190337,35.128597
1777,安房天津,299-5503,鴨川市天津,140.154487,35.125473
1778,神立,300-0011,土浦市神立中央,140.248615,36.120424
1779,土浦,300-0035,土浦市有明町,140.206238,36.078644
1780,荒川沖,300-0871,土浦市大字荒川沖東２,140.16592,36.030552
1781,ひたち野うしく,300-1202,牛久市中根町３９５番地２号,140.158408,36.007996
1782,牛久,300-1221,牛久市牛久町,140.141039,35.975314
1783,藤代,300-1514,取手市宮和田,140.118251,35.920565
1784,みらい平,300-2416,つくばみらい市東楢戸字細久保１７２２-１,140.038555,35.99514
1785,小絹,300-2445,つくばみらい市小絹７３９-３,139.983328,35.981151
1786,中妻,300-2505,常総市中妻町７１４-４,139.990714,36.047291
1787,三妻,300-2506,常総市三坂町１６７２,139.983052,36.073507
1788,万博記念公園,300-2655,つくば市島名字白合４３８６,140.059256,36.05841
1789,玉村,300-2703,常総市小保川１６４-５,139.969959,36.135499
1790,石下,300-2706,常総市新石下３７６-１,139.974323,36.117041
1791,南石下,300-2716,常総市大房７４２-４,139.973938,36.102262
1792,竜ヶ崎,301-0018,茨城県龍ケ崎市米町3903,140.178937,35.908586
1793,佐貫,301-0033,龍ケ崎市佐貫町,140.138217,35.930066
1794,佐貫,301-0033,龍ケ崎市佐貫町,140.138292,35.929636
1795,入地,301-0046,龍ケ崎市入地町３５１,140.157266,35.91899
1796,取手,302-0014,取手市中央町,140.063004,35.89553
1797,取手,302-0014,取手市中央町,140.063004,35.89553
1798,取手,302-0014,取手市中央町,140.063004,35.89553
1799,西取手,302-0022,取手市本郷１-１３-１,140.059437,35.908584
1800,寺原,302-0027,取手市駒場１-１-１,140.054551,35.911825
1801,新取手,302-0031,取手市新取手１-１-１,140.0421,35.917657
1802,ゆめみ野,302-0032,茨城県取手市野々井字柏原788番地3,140.034789,35.921129
1803,稲戸井,302-0033,取手市米ノ井２-２,140.02269,35.926142
1804,戸頭,302-0034,取手市戸頭５-３-１,140.014263,35.92951
1805,守谷,302-0115,守谷市守谷甲２２１５-２,139.992209,35.950626
1806,守谷,302-0115,守谷市守谷甲２２１５-２,139.992209,35.950626
1807,新守谷,302-0119,守谷市御所ケ丘１-１-１,139.985864,35.966344
1808,南守谷,302-0128,守谷市けやき台１-１-１,140.00212,35.934224
1809,北水海道,303-0002,常総市相野谷町４３-３,139.9928,36.032123
1810,水海道,303-0023,常総市水海道宝町２８６１-２,139.99137,36.017828
1811,騰波ノ江,304-0012,下妻市若柳甲５３３-７,139.976274,36.223232
1812,大宝,304-0022,下妻市大宝２３３-９,139.970193,36.203159
1813,下妻,304-0067,下妻市下妻乙３６３-２,139.964461,36.182325
1814,宗道,304-0814,下妻市宗道１６４,139.970573,36.153589
1815,つくば,305-0031,つくば市吾妻２-４-１,140.110604,36.0825
1816,研究学園,305-0822,つくば市苅間１,140.082256,36.0821
1817,みどりの,305-0875,つくば市大字花島新田,140.056276,36.03025
1818,古河,306-0023,古河市本町１丁目,139.709726,36.194375
1819,結城,307-0001,結城市結城,139.873028,36.298056
1820,東結城,307-0001,結城市大字結城,139.891485,36.296554
1821,小田林,307-0007,結城市小田林,139.85353,36.300775
1822,折本,308-0007,筑西市折本,139.971232,36.340684
1823,ひぐち,308-0007,筑西市折本,139.970057,36.357882
1824,下館,308-0041,茨城県筑西市乙86,139.97866,36.304197
1825,下館,308-0041,茨城県筑西市乙86,139.978268,36.303959
1826,下館,308-0041,茨城県筑西市乙86,139.978582,36.304275
1827,下館二高前,308-0051,筑西市岡芹,139.972193,36.319137
1828,黒子,308-0103,筑西市辻１５２０-３,139.97514,36.247396
1829,玉戸,308-0847,筑西市玉戸,139.93845,36.298547
1830,大田郷,308-0847,筑西市玉戸１５２３-２,139.959724,36.278258
1831,川島,308-0856,筑西市伊佐山,139.916382,36.295918
1832,新治,309-1106,筑西市新治,140.039076,36.328082
1833,岩瀬,309-1217,桜川市犬田,140.108739,36.359377
1834,大和,309-1246,桜川市高森,140.073216,36.345567
1835,羽黒,309-1453,桜川市友部,140.142947,36.355292
1836,笠間,309-1626,笠間市下市毛,140.246515,36.373056
1837,福原,309-1634,笠間市福原,140.187249,36.351507
1838,稲田,309-1635,笠間市稲田,140.21501,36.368903
1839,友部,309-1735,笠間市友部駅前１番,140.306306,36.350597
1840,友部,309-1735,笠間市友部駅前１番,140.306306,36.350597
1841,宍戸,309-1738,笠間市大田町,140.288243,36.344763
1842,水戸,310-0015,水戸市宮町１丁目,140.47676,36.370911
1843,水戸,310-0015,水戸市宮町１丁目,140.47676,36.370911
1844,水戸,310-0015,水戸市宮町１丁目,140.47676,36.370911
1845,偕楽園,310-0033,水戸市常磐町字神崎,140.456292,36.373041
1846,東水戸,310-0827,水戸市吉沼町,140.516012,36.361746
1847,額田,311-0100,那珂市額田南郷,140.503462,36.485705
1848,下菅谷,311-0105,那珂市菅谷,140.494021,36.435394
1849,中菅谷,311-0105,那珂市菅谷,140.492626,36.445662
1850,上菅谷,311-0105,那珂市菅谷,140.492659,36.455378
1851,後台,311-0111,那珂市後台,140.489899,36.423767
1852,南酒出,311-0132,那珂市南酒出,140.498471,36.477361
1853,常陸鴻巣,311-0133,那珂市鴻巣,140.467455,36.472414
1854,常澄,311-1114,水戸市塩崎町,140.558997,36.340683
1855,阿字ヶ浦,311-1201,茨城県ひたちなか市阿字ヶ浦町,140.61244,36.383529
1856,磯崎,311-1202,ひたちなか市磯崎町西ノ三３８４７-４,140.617934,36.37781
1857,殿山,311-1213,ひたちなか市牛久保２-１０３-２,140.601087,36.349497
1858,那珂湊,311-1225,ひたちなか市釈迦町２２-２,140.587716,36.345453
1859,大洗,311-1307,東茨城郡大洗町桜道,140.562675,36.315342
1860,涸沼,311-1402,鉾田市下太田,140.527356,36.266054
1861,鹿島旭,311-1415,鉾田市造谷,140.512601,36.224658
1862,徳宿,311-1503,鉾田市徳宿,140.514441,36.190356
1863,新鉾田,311-1516,鉾田市新鉾田,140.520408,36.152697
1864,鉾田,311-1517,茨城県鉾田市鉾田2457番地2,140.507626,36.153277
1865,借宿前,311-1526,茨城県鉾田市半原224番地31,140.457324,36.140983
